Feature,Value,Model,Subject
upperarm_acc_min,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_acc_rms,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_acc_mean,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_acc_perc75,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_acc_med,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_acc_perc25,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_rms,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_mad,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_std,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_max,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_med,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2024),1
weight,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_mean,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_med,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_max,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_acc_rms,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_acc_mad,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_acc_min,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_acc_perc25,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_mean,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_rms,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_mad,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_std,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_min,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_med,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_acc_rms,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_acc_mad,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_acc_max,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_acc_med,0.0,DecisionTreeRegressor(random_state=2024),1
wrist_acc_mean,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_rms,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_mad,0.0,DecisionTreeRegressor(random_state=2024),1
trunk_jerk_min,0.0,DecisionTreeRegressor(random_state=2024),1
pace,0.0,DecisionTreeRegressor(random_state=2024),1
upperarm_jerk_max,0.004587602033776758,ElasticNet(random_state=2024),1
wrist_acc_length,0.0003499111002042971,ElasticNet(random_state=2024),1
wrist_jerk_max,0.0001772730051420882,ElasticNet(random_state=2024),1
trunk_jerk_std,0.0,ElasticNet(random_state=2024),1
trunk_jerk_min,0.0,ElasticNet(random_state=2024),1
trunk_jerk_max,0.0,ElasticNet(random_state=2024),1
trunk_jerk_med,0.0,ElasticNet(random_state=2024),1
trunk_jerk_perc25,0.0,ElasticNet(random_state=2024),1
trunk_jerk_perc75,0.0,ElasticNet(random_state=2024),1
upperarm_acc_mean,0.0,ElasticNet(random_state=2024),1
upperarm_acc_rms,0.0,ElasticNet(random_state=2024),1
upperarm_acc_mad,0.0,ElasticNet(random_state=2024),1
upperarm_acc_std,0.0,ElasticNet(random_state=2024),1
upperarm_acc_min,0.0,ElasticNet(random_state=2024),1
upperarm_acc_max,0.0,ElasticNet(random_state=2024),1
upperarm_acc_med,0.0,ElasticNet(random_state=2024),1
trunk_jerk_rms,0.0,ElasticNet(random_state=2024),1
upperarm_acc_perc25,0.0,ElasticNet(random_state=2024),1
upperarm_acc_perc75,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_mean,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_rms,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_mad,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_std,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_min,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_med,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_perc25,0.0,ElasticNet(random_state=2024),1
upperarm_jerk_perc75,0.0,ElasticNet(random_state=2024),1
weight,0.0,ElasticNet(random_state=2024),1
trunk_jerk_mad,0.0,ElasticNet(random_state=2024),1
trunk_jerk_mean,0.0,ElasticNet(random_state=2024),1
wrist_acc_mean,0.0,ElasticNet(random_state=2024),1
wrist_jerk_std,0.0,ElasticNet(random_state=2024),1
wrist_acc_rms,0.0,ElasticNet(random_state=2024),1
wrist_acc_mad,0.0,ElasticNet(random_state=2024),1
wrist_acc_std,0.0,ElasticNet(random_state=2024),1
wrist_acc_min,0.0,ElasticNet(random_state=2024),1
wrist_acc_max,0.0,ElasticNet(random_state=2024),1
wrist_acc_med,0.0,ElasticNet(random_state=2024),1
wrist_acc_perc25,0.0,ElasticNet(random_state=2024),1
wrist_acc_perc75,0.0,ElasticNet(random_state=2024),1
wrist_jerk_mean,0.0,ElasticNet(random_state=2024),1
wrist_jerk_rms,0.0,ElasticNet(random_state=2024),1
wrist_jerk_mad,0.0,ElasticNet(random_state=2024),1
wrist_jerk_min,0.0,ElasticNet(random_state=2024),1
trunk_acc_perc75,0.0,ElasticNet(random_state=2024),1
wrist_jerk_med,0.0,ElasticNet(random_state=2024),1
wrist_jerk_perc25,0.0,ElasticNet(random_state=2024),1
wrist_jerk_perc75,0.0,ElasticNet(random_state=2024),1
trunk_acc_mean,0.0,ElasticNet(random_state=2024),1
trunk_acc_rms,0.0,ElasticNet(random_state=2024),1
trunk_acc_mad,0.0,ElasticNet(random_state=2024),1
trunk_acc_std,0.0,ElasticNet(random_state=2024),1
trunk_acc_min,0.0,ElasticNet(random_state=2024),1
trunk_acc_max,0.0,ElasticNet(random_state=2024),1
trunk_acc_med,0.0,ElasticNet(random_state=2024),1
trunk_acc_perc25,0.0,ElasticNet(random_state=2024),1
pace,0.0,ElasticNet(random_state=2024),1
error,0.0,DummyRegressor(),1
error,0.0,KNeighborsRegressor(n_jobs=-1),1
trunk_acc_mean,3710.6221712280962,LinearRegression(n_jobs=-1),1
trunk_acc_rms,3632.0727131820963,LinearRegression(n_jobs=-1),1
upperarm_acc_rms,1027.42780220523,LinearRegression(n_jobs=-1),1
upperarm_acc_mean,978.0650048913359,LinearRegression(n_jobs=-1),1
wrist_acc_mean,302.86093110701216,LinearRegression(n_jobs=-1),1
wrist_acc_rms,263.81829158130176,LinearRegression(n_jobs=-1),1
upperarm_acc_std,195.56029307715866,LinearRegression(n_jobs=-1),1
trunk_acc_mad,140.230018792212,LinearRegression(n_jobs=-1),1
trunk_acc_std,132.25639319932893,LinearRegression(n_jobs=-1),1
wrist_acc_med,79.10546998312115,LinearRegression(n_jobs=-1),1
upperarm_acc_med,75.8585622887395,LinearRegression(n_jobs=-1),1
upperarm_acc_mad,62.041774259030625,LinearRegression(n_jobs=-1),1
trunk_acc_med,60.86150515695358,LinearRegression(n_jobs=-1),1
wrist_acc_std,49.48719871470063,LinearRegression(n_jobs=-1),1
trunk_acc_perc75,37.33055122951634,LinearRegression(n_jobs=-1),1
trunk_jerk_rms,32.16632366602911,LinearRegression(n_jobs=-1),1
trunk_acc_perc25,28.664835213628262,LinearRegression(n_jobs=-1),1
trunk_jerk_std,27.674154589875826,LinearRegression(n_jobs=-1),1
trunk_jerk_mean,23.666690060759045,LinearRegression(n_jobs=-1),1
upperarm_acc_perc25,18.092498995319957,LinearRegression(n_jobs=-1),1
wrist_acc_mad,17.668649689283992,LinearRegression(n_jobs=-1),1
upperarm_acc_perc75,15.55067608879527,LinearRegression(n_jobs=-1),1
trunk_jerk_mad,11.242964601891517,LinearRegression(n_jobs=-1),1
wrist_jerk_mean,4.836023564462808,LinearRegression(n_jobs=-1),1
wrist_acc_perc75,4.40784632388244,LinearRegression(n_jobs=-1),1
trunk_acc_min,3.3924258437753947,LinearRegression(n_jobs=-1),1
trunk_jerk_perc25,2.330617520645319,LinearRegression(n_jobs=-1),1
upperarm_jerk_mean,2.057729014208121,LinearRegression(n_jobs=-1),1
weight,1.8453896591127759,LinearRegression(n_jobs=-1),1
upperarm_jerk_min,1.7406845086111389,LinearRegression(n_jobs=-1),1
wrist_jerk_rms,1.5970489026286332,LinearRegression(n_jobs=-1),1
trunk_jerk_perc75,1.5965439702436015,LinearRegression(n_jobs=-1),1
trunk_jerk_med,1.4574263090813702,LinearRegression(n_jobs=-1),1
upperarm_jerk_perc75,1.180292540462915,LinearRegression(n_jobs=-1),1
wrist_acc_perc25,1.1127729523603804,LinearRegression(n_jobs=-1),1
wrist_jerk_min,1.0968360997380224,LinearRegression(n_jobs=-1),1
wrist_acc_max,1.0858015693188616,LinearRegression(n_jobs=-1),1
upperarm_acc_max,0.9311274369906641,LinearRegression(n_jobs=-1),1
trunk_jerk_min,0.9033140195186631,LinearRegression(n_jobs=-1),1
wrist_jerk_mad,0.8858482481441001,LinearRegression(n_jobs=-1),1
wrist_jerk_perc25,0.7740547256906836,LinearRegression(n_jobs=-1),1
upperarm_jerk_std,0.7481879881834175,LinearRegression(n_jobs=-1),1
wrist_jerk_perc75,0.7051919609086941,LinearRegression(n_jobs=-1),1
trunk_acc_max,0.5746240896658086,LinearRegression(n_jobs=-1),1
wrist_jerk_med,0.47682197835617224,LinearRegression(n_jobs=-1),1
upperarm_jerk_rms,0.4730336382888254,LinearRegression(n_jobs=-1),1
pace,0.45870294209672124,LinearRegression(n_jobs=-1),1
upperarm_jerk_mad,0.43477774482425957,LinearRegression(n_jobs=-1),1
upperarm_jerk_perc25,0.4314258340663173,LinearRegression(n_jobs=-1),1
upperarm_jerk_med,0.41878097890730714,LinearRegression(n_jobs=-1),1
wrist_acc_min,0.15056030422186228,LinearRegression(n_jobs=-1),1
upperarm_acc_min,0.14309916127137967,LinearRegression(n_jobs=-1),1
wrist_jerk_std,0.0728449426946769,LinearRegression(n_jobs=-1),1
trunk_jerk_max,0.059085733351821546,LinearRegression(n_jobs=-1),1
wrist_jerk_max,0.026277138839988723,LinearRegression(n_jobs=-1),1
upperarm_jerk_max,0.005217447312801937,LinearRegression(n_jobs=-1),1
wrist_acc_length,0.0008752434965341245,LinearRegression(n_jobs=-1),1
wrist_acc_med,0.11586284663239901,AdaBoostRegressor(random_state=2024),1
trunk_jerk_mad,0.06487115934057082,AdaBoostRegressor(random_state=2024),1
trunk_acc_perc25,0.05981476174134842,AdaBoostRegressor(random_state=2024),1
upperarm_acc_std,0.05979658538118885,AdaBoostRegressor(random_state=2024),1
upperarm_acc_med,0.055243140160240276,AdaBoostRegressor(random_state=2024),1
upperarm_acc_mean,0.05074279689982825,AdaBoostRegressor(random_state=2024),1
wrist_acc_length,0.049605690337468984,AdaBoostRegressor(random_state=2024),1
wrist_acc_perc25,0.04365456099558255,AdaBoostRegressor(random_state=2024),1
wrist_jerk_perc75,0.03299488393619157,AdaBoostRegressor(random_state=2024),1
wrist_acc_perc75,0.032963714171844946,AdaBoostRegressor(random_state=2024),1
trunk_acc_med,0.03196249189256478,AdaBoostRegressor(random_state=2024),1
trunk_acc_perc75,0.03155612023416611,AdaBoostRegressor(random_state=2024),1
trunk_jerk_std,0.025722118373533255,AdaBoostRegressor(random_state=2024),1
upperarm_acc_min,0.02540547714827516,AdaBoostRegressor(random_state=2024),1
trunk_acc_mean,0.021673145029671805,AdaBoostRegressor(random_state=2024),1
upperarm_acc_perc75,0.0202728883874763,AdaBoostRegressor(random_state=2024),1
wrist_jerk_mad,0.019784719069782374,AdaBoostRegressor(random_state=2024),1
trunk_acc_rms,0.019268771524909592,AdaBoostRegressor(random_state=2024),1
upperarm_acc_perc25,0.01876805468811334,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_perc75,0.013917206062442988,AdaBoostRegressor(random_state=2024),1
trunk_jerk_perc75,0.013502374672458137,AdaBoostRegressor(random_state=2024),1
trunk_jerk_perc25,0.01305469229054532,AdaBoostRegressor(random_state=2024),1
trunk_acc_mad,0.012274997296022248,AdaBoostRegressor(random_state=2024),1
wrist_jerk_rms,0.012083295581705766,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_med,0.010827881708765079,AdaBoostRegressor(random_state=2024),1
wrist_acc_max,0.010431798603807075,AdaBoostRegressor(random_state=2024),1
wrist_jerk_perc25,0.00955208786765679,AdaBoostRegressor(random_state=2024),1
wrist_acc_mean,0.008969496803259145,AdaBoostRegressor(random_state=2024),1
upperarm_acc_max,0.008906200812756419,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_std,0.008808426500393603,AdaBoostRegressor(random_state=2024),1
upperarm_acc_rms,0.007978309376874437,AdaBoostRegressor(random_state=2024),1
wrist_jerk_max,0.007477858796784197,AdaBoostRegressor(random_state=2024),1
wrist_acc_std,0.0073596952493024115,AdaBoostRegressor(random_state=2024),1
trunk_acc_std,0.006426100991076651,AdaBoostRegressor(random_state=2024),1
trunk_jerk_mean,0.006039483602799805,AdaBoostRegressor(random_state=2024),1
wrist_acc_min,0.006006153390005424,AdaBoostRegressor(random_state=2024),1
trunk_jerk_min,0.005648097810552067,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_min,0.004997504362483698,AdaBoostRegressor(random_state=2024),1
wrist_acc_rms,0.004563220798574762,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_max,0.0038745953006062693,AdaBoostRegressor(random_state=2024),1
trunk_acc_max,0.003544057076256236,AdaBoostRegressor(random_state=2024),1
wrist_jerk_std,0.0035306684488010586,AdaBoostRegressor(random_state=2024),1
wrist_jerk_mean,0.0034178571225482943,AdaBoostRegressor(random_state=2024),1
upperarm_acc_mad,0.0031712701066995944,AdaBoostRegressor(random_state=2024),1
wrist_acc_mad,0.0031140468560146286,AdaBoostRegressor(random_state=2024),1
wrist_jerk_min,0.002805864326477221,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_perc25,0.002698714366326979,AdaBoostRegressor(random_state=2024),1
trunk_jerk_med,0.0025278979542618313,AdaBoostRegressor(random_state=2024),1
trunk_jerk_rms,0.002241300021166223,AdaBoostRegressor(random_state=2024),1
wrist_jerk_med,0.0021656008304678587,AdaBoostRegressor(random_state=2024),1
trunk_acc_min,0.002146382280664251,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_mean,0.0020118274554558266,AdaBoostRegressor(random_state=2024),1
weight,0.0017794482807217261,AdaBoostRegressor(random_state=2024),1
trunk_jerk_max,0.0011362481048427788,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_rms,0.0010454129452667524,AdaBoostRegressor(random_state=2024),1
upperarm_jerk_mad,0.0,AdaBoostRegressor(random_state=2024),1
pace,0.0,AdaBoostRegressor(random_state=2024),1
upperarm_acc_min,1.0188840957815928,Ridge(random_state=2024),1
weight,0.8829736107774726,Ridge(random_state=2024),1
trunk_jerk_rms,0.6812616830230287,Ridge(random_state=2024),1
trunk_jerk_perc75,0.6518684731694243,Ridge(random_state=2024),1
upperarm_jerk_med,0.5507139988607649,Ridge(random_state=2024),1
trunk_jerk_mad,0.47980759796353617,Ridge(random_state=2024),1
trunk_jerk_mean,0.4613054104721956,Ridge(random_state=2024),1
upperarm_acc_max,0.4566229518424635,Ridge(random_state=2024),1
trunk_jerk_std,0.42752881110091795,Ridge(random_state=2024),1
upperarm_jerk_perc25,0.4068493089875075,Ridge(random_state=2024),1
wrist_jerk_min,0.3689630308261158,Ridge(random_state=2024),1
upperarm_jerk_std,0.31934850667909903,Ridge(random_state=2024),1
pace,0.25470361610000636,Ridge(random_state=2024),1
wrist_jerk_mad,0.24085921563831744,Ridge(random_state=2024),1
wrist_acc_perc75,0.23960926246094544,Ridge(random_state=2024),1
upperarm_jerk_mean,0.2119779703768001,Ridge(random_state=2024),1
wrist_jerk_mean,0.2117204552347151,Ridge(random_state=2024),1
wrist_jerk_med,0.20485176128399812,Ridge(random_state=2024),1
wrist_acc_max,0.19145701042953484,Ridge(random_state=2024),1
wrist_jerk_std,0.18366668927097834,Ridge(random_state=2024),1
upperarm_jerk_mad,0.18364310833949812,Ridge(random_state=2024),1
wrist_jerk_perc25,0.17708934838091178,Ridge(random_state=2024),1
wrist_acc_min,0.15519362403781348,Ridge(random_state=2024),1
wrist_jerk_rms,0.13113463897602684,Ridge(random_state=2024),1
trunk_jerk_perc25,0.1198003828393068,Ridge(random_state=2024),1
upperarm_acc_perc75,0.11220807625541683,Ridge(random_state=2024),1
upperarm_acc_mean,0.10758183435113101,Ridge(random_state=2024),1
upperarm_acc_rms,0.10726202766354347,Ridge(random_state=2024),1
wrist_acc_med,0.0829351020211006,Ridge(random_state=2024),1
upperarm_acc_perc25,0.07591680724455083,Ridge(random_state=2024),1
trunk_jerk_min,0.07194644225648485,Ridge(random_state=2024),1
trunk_jerk_med,0.06956042679130015,Ridge(random_state=2024),1
upperarm_acc_med,0.06690171618954281,Ridge(random_state=2024),1
trunk_acc_std,0.05974761697578078,Ridge(random_state=2024),1
trunk_acc_min,0.05704792718071329,Ridge(random_state=2024),1
upperarm_jerk_rms,0.05170559285304902,Ridge(random_state=2024),1
upperarm_jerk_perc75,0.04598083503915419,Ridge(random_state=2024),1
trunk_jerk_max,0.044351596663313834,Ridge(random_state=2024),1
trunk_acc_mad,0.04003957184372499,Ridge(random_state=2024),1
trunk_acc_perc25,0.037912039121527366,Ridge(random_state=2024),1
upperarm_acc_std,0.0362670388832105,Ridge(random_state=2024),1
trunk_acc_max,0.027356036552570837,Ridge(random_state=2024),1
wrist_acc_mean,0.026297952952371296,Ridge(random_state=2024),1
wrist_jerk_perc75,0.025996568735316906,Ridge(random_state=2024),1
wrist_acc_rms,0.02111003213332801,Ridge(random_state=2024),1
wrist_acc_std,0.020629603163210837,Ridge(random_state=2024),1
trunk_acc_mean,0.020154849346213564,Ridge(random_state=2024),1
trunk_acc_rms,0.017271163281748127,Ridge(random_state=2024),1
trunk_acc_med,0.01684424284325531,Ridge(random_state=2024),1
wrist_jerk_max,0.013801962604212206,Ridge(random_state=2024),1
wrist_acc_mad,0.013792581810491778,Ridge(random_state=2024),1
trunk_acc_perc75,0.007969111421719787,Ridge(random_state=2024),1
upperarm_jerk_max,0.005560302619842389,Ridge(random_state=2024),1
wrist_acc_perc25,0.0047607028590699475,Ridge(random_state=2024),1
upperarm_jerk_min,0.004242430694392312,Ridge(random_state=2024),1
upperarm_acc_mad,0.0008020330974677044,Ridge(random_state=2024),1
wrist_acc_length,0.000379739651177264,Ridge(random_state=2024),1
upperarm_jerk_perc75,0.30310821097262325,OrthogonalMatchingPursuit(),1
trunk_jerk_max,0.04664211838337974,OrthogonalMatchingPursuit(),1
upperarm_jerk_max,0.02008619587343127,OrthogonalMatchingPursuit(),1
wrist_jerk_max,0.004927238278312158,OrthogonalMatchingPursuit(),1
wrist_acc_length,0.0005604841399870294,OrthogonalMatchingPursuit(),1
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),1
weight,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_min,0.0,OrthogonalMatchingPursuit(),1
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_med,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_perc25,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_perc75,0.0,OrthogonalMatchingPursuit(),1
